timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance
2023-01-05 10:00:00,AMZN,BUY,45,195.65,196.24,26.73,19048.75
2023-01-05 10:11:00,NVDA,BUY,137,866.02,867.49,201.16,19249.91
2023-01-05 10:13:00,QQQ,SELL,25,413.08,411.82,-31.57,19218.34
2023-01-05 10:16:00,NVDA,SELL,29,863.91,862.62,-37.37,19180.97
2023-01-05 10:30:00,AMZN,BUY,181,195.5,196.06,101.19,19282.16
2023-01-05 10:32:00,AAPL,BUY,92,174.57,175.5,85.36,19367.52
2023-01-05 10:34:00,AAPL,BUY,78,172.41,172.83,32.68,19400.2
2023-01-05 10:37:00,TSLA,BUY,194,246.52,247.99,284.77,19684.97
2023-01-05 10:40:00,QQQ,BUY,173,411.83,410.38,-250.7,19434.27
2023-01-05 10:41:00,TSLA,SELL,47,245.71,245.36,-16.32,19417.95
2023-01-05 10:57:00,SPY,SELL,188,484.62,486.79,408.54,19826.49
2023-01-05 10:58:00,QQQ,SELL,67,408.05,407.64,-27.43,19799.06
2023-01-05 11:01:00,AMZN,SELL,83,192.93,192.37,-46.12,19752.94
2023-01-05 11:12:00,QQQ,BUY,179,408.29,407.71,-103.2,19649.74
2023-01-05 11:15:00,NVDA,BUY,106,867.87,874.6,713.36,20363.1
2023-01-05 11:18:00,MSFT,SELL,56,393.22,392.02,-67.33,20295.77
2023-01-05 11:20:00,AMZN,BUY,124,195.76,194.73,-127.14,20168.63
2023-01-05 11:26:00,GOOGL,BUY,42,173.0,173.76,31.78,20200.41
2023-01-05 11:29:00,MSFT,BUY,116,387.04,387.68,74.51,20274.92
2023-01-05 11:30:00,QQQ,BUY,87,412.3,410.25,-178.34,20096.58
2023-01-05 11:33:00,NVDA,BUY,138,861.59,859.37,-307.01,19789.57
2023-01-05 11:36:00,QQQ,BUY,191,405.32,406.84,290.88,20080.45
2023-01-05 11:50:00,SPY,BUY,185,475.87,474.04,-338.87,19741.58
2023-01-05 11:51:00,NVDA,BUY,152,864.45,862.35,-319.09,19422.49
2023-01-05 11:52:00,AMZN,BUY,54,196.26,195.51,-40.64,19381.85
2023-01-05 11:55:00,AAPL,SELL,103,175.36,174.98,-39.31,19342.54
2023-01-05 11:58:00,TSLA,SELL,189,243.5,244.01,95.59,19438.13
2023-01-05 12:00:00,NVDA,BUY,102,858.29,863.0,480.66,19918.79
2023-01-05 12:12:00,NVDA,BUY,136,865.78,858.89,-937.29,18981.5
2023-01-05 12:13:00,GOOGL,BUY,89,174.87,175.46,52.27,19033.77
2023-01-05 12:16:00,GOOGL,SELL,27,175.41,176.01,16.07,19049.84
2023-01-05 12:18:00,QQQ,SELL,100,413.67,416.28,261.08,19310.92
2023-01-05 12:21:00,AAPL,SELL,134,174.23,173.15,-145.32,19165.6
2023-01-05 12:36:00,AAPL,BUY,103,175.04,176.17,116.57,19282.17
2023-01-05 12:39:00,SPY,SELL,27,484.64,487.47,76.33,19358.5
2023-01-05 12:41:00,AAPL,BUY,129,174.76,174.21,-71.0,19287.5
2023-01-05 12:42:00,QQQ,SELL,67,412.58,410.79,-119.66,19167.84
2023-01-05 12:43:00,AMZN,BUY,54,194.65,193.84,-43.94,19123.9
2023-01-05 12:46:00,TSLA,BUY,142,243.69,241.93,-249.62,18874.28
2023-01-05 12:58:00,AMZN,SELL,158,197.87,198.9,163.3,19037.58
2023-01-05 13:00:00,MSFT,BUY,101,390.37,392.4,205.01,19242.59
2023-01-05 13:03:00,AAPL,BUY,166,174.43,175.35,152.16,19394.75
2023-01-05 13:12:00,QQQ,SELL,162,409.17,410.57,227.29,19622.04
2023-01-05 13:14:00,AMZN,SELL,155,197.26,198.52,195.89,19817.93
2023-01-05 13:16:00,SPY,BUY,116,483.57,480.27,-382.63,19435.3
2023-01-05 13:19:00,TSLA,SELL,25,244.79,246.09,32.4,19467.7
2023-01-05 13:32:00,AAPL,SELL,104,176.24,177.15,94.62,19562.32
2023-01-05 13:35:00,TSLA,BUY,94,245.13,243.58,-145.98,19416.34
2023-01-05 13:37:00,NVDA,BUY,184,860.45,857.56,-532.27,18884.07
2023-01-05 13:54:00,AMZN,BUY,88,193.92,193.2,-63.36,18820.71
2023-01-05 13:56:00,AMZN,BUY,98,196.33,195.96,-36.08,18784.63
2023-01-05 13:59:00,AAPL,BUY,71,175.79,176.41,43.77,18828.4
2023-01-05 14:09:00,AAPL,BUY,83,174.77,175.0,18.74,18847.14
2023-01-05 14:10:00,QQQ,BUY,127,407.79,408.32,66.98,18914.12
2023-01-05 14:12:00,SPY,BUY,112,486.26,483.62,-295.13,18618.99
2023-01-05 14:14:00,QQQ,SELL,193,411.49,409.01,-478.0,18140.99
2023-01-05 14:17:00,SPY,SELL,27,484.97,482.77,-59.35,18081.64
2023-01-05 14:24:00,MSFT,SELL,88,389.3,386.81,-218.98,17862.66
2023-01-05 14:25:00,GOOGL,BUY,117,176.76,176.99,27.14,17889.8
2023-01-05 14:26:00,TSLA,BUY,15,244.89,245.51,9.3,17899.1
2023-01-05 14:29:00,TSLA,SELL,50,245.26,244.9,-17.8,17881.3
2023-01-05 14:31:00,MSFT,BUY,143,384.74,381.92,-403.48,17477.82
2023-01-05 14:41:00,NVDA,SELL,58,862.83,855.95,-398.76,17079.06
2023-01-05 14:42:00,QQQ,SELL,29,415.22,416.1,25.48,17104.54
2023-01-05 14:45:00,NVDA,SELL,95,861.41,863.85,231.69,17336.23
2023-01-05 15:01:00,NVDA,BUY,61,869.88,863.07,-415.34,16920.89
2023-01-05 15:04:00,AMZN,BUY,194,194.65,193.0,-319.39,16601.5
2023-01-05 15:07:00,NVDA,SELL,165,857.6,860.63,500.45,17101.95
2023-01-05 15:08:00,AAPL,SELL,18,175.91,176.62,12.85,17114.8
2023-01-05 15:11:00,NVDA,SELL,179,858.1,864.77,1194.47,18309.27
2023-01-05 15:26:00,AAPL,BUY,43,175.83,176.76,39.98,18349.25
2023-01-05 15:28:00,TSLA,SELL,31,243.3,244.67,42.44,18391.69
2023-01-05 15:31:00,QQQ,BUY,118,409.2,405.65,-418.38,17973.31
2023-01-05 15:32:00,NVDA,SELL,144,860.53,857.62,-419.24,17554.07
2023-01-05 15:47:00,SPY,BUY,35,485.34,484.85,-16.99,17537.08
2023-01-05 15:48:00,AAPL,SELL,48,173.88,173.08,-38.4,17498.68
2023-01-05 15:50:00,GOOGL,BUY,183,173.23,172.59,-117.14,17381.54
2023-01-05 15:52:00,AMZN,SELL,191,196.84,197.92,206.57,17588.11
2023-01-06 09:30:00,MSFT,BUY,37,392.54,389.14,-125.88,17462.23
2023-01-06 09:31:00,GOOGL,BUY,61,173.81,175.04,75.3,17537.53
2023-01-06 09:34:00,TSLA,BUY,143,245.53,244.47,-152.13,17385.4
2023-01-06 09:36:00,AAPL,BUY,89,173.51,174.11,53.48,17438.88
2023-01-06 09:37:00,TSLA,SELL,70,243.4,244.02,43.05,17481.93
2023-01-06 09:40:00,GOOGL,BUY,41,174.92,174.33,-24.07,17457.86
2023-01-06 09:54:00,AAPL,BUY,166,172.7,173.89,196.79,17654.65
2023-01-06 09:56:00,TSLA,SELL,152,243.68,244.05,56.23,17710.88
2023-01-06 09:57:00,GOOGL,BUY,188,175.95,174.8,-215.44,17495.44
2023-01-06 10:00:00,SPY,BUY,72,485.31,488.83,253.3,17748.74
2023-01-06 10:08:00,SPY,SELL,55,481.67,482.62,52.1,17800.84
2023-01-06 10:09:00,AAPL,SELL,56,174.32,172.76,-87.15,17713.69
2023-01-06 10:11:00,AMZN,BUY,12,193.28,192.93,-4.2,17709.49
2023-01-06 10:14:00,AAPL,BUY,192,174.82,176.12,250.3,17959.79
2023-01-06 10:16:00,MSFT,BUY,45,388.21,390.89,120.79,18080.58
2023-01-06 10:17:00,QQQ,SELL,172,410.19,410.62,73.68,18154.26
2023-01-06 10:26:00,AAPL,BUY,193,175.65,176.53,170.09,18324.35
2023-01-06 10:29:00,NVDA,BUY,137,864.09,869.67,765.09,19089.44
2023-01-06 10:30:00,QQQ,SELL,38,405.13,403.36,-67.25,19022.19
2023-01-06 10:31:00,GOOGL,SELL,49,174.37,173.59,-38.43,18983.76
2023-01-06 10:32:00,SPY,SELL,157,479.93,476.83,-486.64,18497.12
2023-01-06 10:35:00,TSLA,SELL,155,246.04,244.26,-275.98,18221.14
2023-01-06 10:47:00,NVDA,BUY,170,862.11,857.63,-762.4,17458.74
2023-01-06 10:49:00,GOOGL,SELL,199,175.04,174.86,-36.65,17422.09
2023-01-06 10:52:00,AMZN,BUY,150,195.31,195.85,80.58,17502.67
2023-01-06 10:53:00,TSLA,BUY,19,245.43,244.55,-16.81,17485.86
2023-01-06 10:56:00,NVDA,SELL,132,862.58,857.64,-652.48,16833.38
2023-01-06 11:09:00,SPY,SELL,38,479.23,479.86,23.82,16857.2
2023-01-06 11:10:00,GOOGL,SELL,100,173.11,172.61,-50.33,16806.87
2023-01-06 11:12:00,AMZN,SELL,117,196.22,197.55,155.85,16962.72
2023-01-06 11:15:00,TSLA,SELL,97,246.92,246.28,-61.91,16900.81
2023-01-06 11:25:00,TSLA,SELL,14,245.8,243.92,-26.29,16874.52
2023-01-06 11:27:00,NVDA,SELL,69,858.07,861.87,262.01,17136.53
2023-01-06 11:29:00,MSFT,SELL,162,386.73,384.17,-414.73,16721.8
2023-01-06 11:30:00,GOOGL,BUY,175,175.4,175.09,-53.95,16667.85
2023-01-06 11:31:00,SPY,SELL,70,487.94,489.96,141.37,16809.22
2023-01-06 11:34:00,AAPL,BUY,189,174.38,173.31,-201.94,16607.28
2023-01-06 11:50:00,SPY,BUY,118,484.43,483.29,-134.82,16472.46
2023-01-06 11:52:00,MSFT,SELL,55,385.23,382.11,-171.79,16300.67
2023-01-06 11:54:00,GOOGL,BUY,197,175.73,175.03,-137.79,16162.88
2023-01-06 12:09:00,AMZN,BUY,180,193.33,193.54,38.22,16201.1
2023-01-06 12:12:00,QQQ,SELL,147,411.44,408.41,-445.43,15755.67
2023-01-06 12:14:00,MSFT,BUY,83,389.43,387.31,-176.1,15579.57
2023-01-06 12:24:00,NVDA,BUY,56,858.9,851.55,-411.68,15167.89
2023-01-06 12:25:00,GOOGL,BUY,73,176.4,177.58,86.49,15254.38
2023-01-06 12:27:00,AAPL,SELL,77,175.4,174.5,-69.47,15184.91
2023-01-06 12:29:00,AMZN,SELL,27,196.93,197.46,14.2,15199.11
2023-01-06 12:44:00,TSLA,SELL,128,245.04,246.56,194.56,15393.67
2023-01-06 12:47:00,QQQ,BUY,60,412.69,409.07,-216.94,15176.73
2023-01-06 12:48:00,AMZN,SELL,173,194.48,193.83,-113.08,15063.65
2023-01-06 12:51:00,SPY,BUY,115,485.48,484.73,-86.06,14977.59
2023-01-06 13:06:00,GOOGL,BUY,72,176.18,177.27,78.21,15055.8
2023-01-06 13:08:00,SPY,SELL,140,485.31,487.75,341.94,15397.74
2023-01-06 13:11:00,GOOGL,BUY,16,174.66,173.34,-21.19,15376.55
2023-01-06 13:14:00,AMZN,SELL,132,194.17,192.53,-216.22,15160.33
2023-01-06 13:15:00,SPY,SELL,188,485.09,487.06,369.75,15530.08
2023-01-06 13:18:00,GOOGL,BUY,92,175.35,174.77,-53.76,15476.32
2023-01-06 13:32:00,NVDA,BUY,88,866.01,864.38,-143.33,15332.99
2023-01-06 13:35:00,NVDA,SELL,131,862.01,855.64,-834.07,14498.92
2023-01-06 13:38:00,AMZN,SELL,142,193.83,195.31,210.42,14709.34
2023-01-06 13:40:00,MSFT,BUY,131,387.92,385.05,-376.28,14333.06
2023-01-06 13:42:00,AAPL,BUY,105,174.68,173.96,-75.09,14257.97
2023-01-06 13:43:00,SPY,BUY,126,483.35,486.67,418.29,14676.26
2023-01-06 13:50:00,AMZN,SELL,92,194.77,194.98,18.97,14695.23
2023-01-06 13:51:00,GOOGL,SELL,191,173.24,172.76,-90.9,14604.33
2023-01-06 13:54:00,GOOGL,BUY,142,173.7,173.4,-43.17,14561.16
2023-01-06 14:08:00,SPY,SELL,184,488.01,491.79,694.61,15255.77
2023-01-06 14:09:00,NVDA,SELL,82,862.84,866.96,337.92,15593.69
2023-01-06 14:11:00,SPY,BUY,158,482.19,484.26,327.13,15920.82
2023-01-06 14:24:00,QQQ,SELL,91,406.19,403.01,-289.14,15631.68
2023-01-06 14:27:00,GOOGL,SELL,30,175.63,175.33,-9.07,15622.61
2023-01-06 14:30:00,MSFT,BUY,28,388.66,385.88,-77.85,15544.76
2023-01-06 14:33:00,MSFT,BUY,133,394.16,396.38,294.99,15839.75
2023-01-06 14:34:00,TSLA,SELL,60,245.21,243.21,-120.09,15719.66
2023-01-06 14:45:00,AAPL,BUY,200,175.31,174.38,-186.77,15532.89
2023-01-06 14:48:00,TSLA,BUY,72,244.76,243.24,-109.56,15423.33
2023-01-06 14:50:00,AMZN,SELL,74,195.52,195.3,-16.4,15406.93
2023-01-06 15:04:00,AMZN,SELL,28,195.1,193.74,-37.95,15368.98
2023-01-06 15:06:00,SPY,BUY,44,475.99,479.58,158.11,15527.09
2023-01-06 15:08:00,AAPL,SELL,47,174.27,175.07,37.48,15564.57
2023-01-06 15:20:00,MSFT,SELL,132,396.5,397.75,164.89,15729.46
2023-01-06 15:21:00,QQQ,BUY,169,408.86,410.05,201.11,15930.57
2023-01-06 15:22:00,AAPL,BUY,166,174.25,175.02,127.91,16058.48
2023-01-06 15:25:00,NVDA,BUY,189,859.29,853.52,-1090.84,14967.64
2023-01-06 15:27:00,NVDA,SELL,138,860.33,857.89,-337.38,14630.26
2023-01-06 15:28:00,TSLA,SELL,117,247.06,248.75,198.22,14828.48
2023-01-06 15:41:00,TSLA,BUY,27,244.49,243.48,-27.31,14801.17
2023-01-06 15:43:00,QQQ,BUY,167,406.41,405.69,-120.42,14680.75
2023-01-06 15:45:00,GOOGL,BUY,132,176.19,176.44,33.54,14714.29
2023-01-06 15:57:00,GOOGL,SELL,91,174.95,174.24,-64.99,14649.3
2023-01-09 09:30:00,AMZN,BUY,174,195.62,196.28,114.07,14763.37
2023-01-09 09:33:00,AMZN,SELL,79,194.77,193.88,-70.63,14692.74
2023-01-09 09:36:00,GOOGL,SELL,138,174.59,173.77,-113.58,14579.16
2023-01-09 09:38:00,TSLA,SELL,59,246.19,246.98,46.7,14625.86
2023-01-09 09:39:00,QQQ,BUY,115,407.81,410.07,259.8,14885.66
2023-01-09 09:54:00,MSFT,SELL,30,388.78,387.03,-52.63,14833.03
2023-01-09 09:55:00,AAPL,SELL,170,175.24,175.79,93.77,14926.8
2023-01-09 09:56:00,GOOGL,SELL,113,175.67,174.92,-84.65,14842.15
2023-01-09 09:58:00,TSLA,SELL,16,244.43,244.14,-4.6,14837.55
2023-01-09 10:10:00,AMZN,BUY,14,194.03,192.55,-20.71,14816.84
2023-01-09 10:13:00,SPY,BUY,64,482.68,486.53,246.58,15063.42
2023-01-09 10:14:00,GOOGL,BUY,141,176.43,176.89,65.32,15128.74
2023-01-09 10:17:00,MSFT,SELL,138,389.59,388.65,-130.28,14998.46
2023-01-09 10:18:00,SPY,SELL,195,489.5,486.48,-588.66,14409.8
2023-01-09 10:28:00,TSLA,BUY,54,244.86,246.35,80.32,14490.12
2023-01-09 10:30:00,NVDA,BUY,103,856.42,857.75,136.82,14626.94
2023-01-09 10:33:00,AAPL,SELL,93,174.43,173.6,-76.95,14549.99
2023-01-09 10:47:00,SPY,BUY,34,488.15,487.52,-21.33,14528.66
2023-01-09 10:50:00,NVDA,SELL,173,861.91,855.99,-1023.39,13505.27
2023-01-09 10:51:00,NVDA,BUY,141,859.55,861.03,208.13,13713.4
2023-01-09 10:54:00,NVDA,SELL,120,857.25,861.94,563.03,14276.43
2023-01-09 10:55:00,AAPL,BUY,133,175.4,176.38,129.83,14406.26
2023-01-09 11:10:00,AAPL,SELL,100,175.5,176.05,54.55,14460.81
2023-01-09 11:13:00,QQQ,SELL,125,407.99,410.18,274.15,14734.96
2023-01-09 11:14:00,TSLA,SELL,189,244.38,245.01,118.45,14853.41
2023-01-09 11:17:00,GOOGL,BUY,34,175.54,174.33,-41.25,14812.16
2023-01-09 11:30:00,NVDA,SELL,188,857.66,855.36,-433.07,14379.09
2023-01-09 11:31:00,SPY,BUY,57,484.88,486.38,85.71,14464.8
2023-01-09 11:33:00,SPY,BUY,124,485.33,481.26,-504.47,13960.33
2023-01-09 11:36:00,QQQ,SELL,162,407.78,406.77,-163.47,13796.86
2023-01-09 11:50:00,MSFT,BUY,17,389.72,386.85,-48.79,13748.07
2023-01-09 11:52:00,MSFT,BUY,114,390.51,387.26,-370.71,13377.36
2023-01-09 11:54:00,QQQ,BUY,68,411.88,408.42,-235.46,13141.9
2023-01-09 11:55:00,MSFT,BUY,99,389.27,387.85,-140.2,13001.7
2023-01-09 12:07:00,TSLA,SELL,165,247.7,246.08,-267.41,12734.29
2023-01-09 12:09:00,MSFT,BUY,95,391.32,390.09,-116.83,12617.46
2023-01-09 12:11:00,SPY,SELL,56,488.46,490.5,114.18,12731.64
2023-01-09 12:12:00,MSFT,BUY,19,392.75,389.39,-63.91,12667.73
2023-01-09 12:13:00,AAPL,BUY,120,174.73,174.39,-41.18,12626.55
2023-01-09 12:19:00,AAPL,BUY,83,175.81,176.8,82.45,12709.0
2023-01-09 12:20:00,AMZN,SELL,198,193.11,194.09,194.27,12903.27
2023-01-09 12:21:00,MSFT,BUY,185,390.24,387.31,-541.19,12362.08
