timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance
2023-01-11 12:04:00,NVDA,SELL,21,852.52,839.52,-273.1,15203.58
2023-01-11 13:31:00,AAPL,BUY,58,174.48,170.19,-248.72,14954.86
2023-01-11 13:47:00,QQQ,SELL,37,410.66,412.29,60.38,15015.24
2023-01-11 13:58:00,MSFT,SELL,26,389.85,391.54,44.02,15059.26
2023-01-11 15:45:00,GOOGL,SELL,36,173.66,170.34,-119.4,14939.86
2023-01-12 09:30:00,AMZN,SELL,90,192.77,193.31,48.68,14988.54
2023-01-12 11:29:00,QQQ,SELL,42,410.18,402.73,-312.75,14675.79
2023-01-12 11:43:00,TSLA,SELL,47,244.37,245.45,50.82,14726.61
2023-01-12 13:25:00,QQQ,SELL,77,409.37,399.38,-768.97,13957.64
2023-01-12 13:32:00,TSLA,SELL,45,244.49,245.36,39.25,13996.89
2023-01-12 14:47:00,AAPL,SELL,47,174.83,172.12,-127.51,13869.38
2023-01-13 09:30:00,TSLA,BUY,64,246.3,242.67,-232.58,13636.8
2023-01-13 10:41:00,SPY,BUY,28,480.18,466.65,-378.79,13258.01
2023-01-13 11:54:00,TSLA,SELL,59,244.92,241.2,-219.68,13038.33
2023-01-13 12:03:00,TSLA,SELL,99,245.1,246.15,103.87,13142.2
2023-01-13 12:05:00,AMZN,BUY,77,195.51,195.87,27.51,13169.71
2023-01-13 12:11:00,QQQ,SELL,75,411.04,412.58,115.6,13285.31
2023-01-13 13:37:00,QQQ,SELL,89,411.85,402.51,-831.34,12453.97
2023-01-13 14:36:00,TSLA,BUY,31,245.49,238.25,-224.57,12229.4
2023-01-13 14:42:00,SPY,BUY,48,486.08,487.84,84.51,12313.91
2023-01-13 14:48:00,NVDA,BUY,51,855.42,859.57,211.85,12525.76
2023-01-13 14:55:00,QQQ,SELL,82,411.19,412.63,117.76,12643.52
2023-01-13 15:00:00,TSLA,BUY,28,244.88,245.44,15.68,12659.2
2023-01-16 09:30:00,MSFT,SELL,29,390.51,382.17,-241.85,12417.35
2023-01-16 11:04:00,AAPL,SELL,68,175.45,170.57,-332.08,12085.27
2023-01-16 11:12:00,SPY,SELL,46,485.03,486.71,77.13,12162.4
2023-01-16 11:37:00,AMZN,BUY,66,196.01,192.4,-238.17,11924.23
2023-01-16 13:15:00,TSLA,BUY,45,244.16,236.98,-322.96,11601.27
2023-01-16 14:29:00,SPY,SELL,86,483.32,470.85,-1072.79,10528.48
2023-01-16 14:35:00,TSLA,SELL,39,244.24,245.2,37.44,10565.92
2023-01-17 09:30:00,TSLA,SELL,79,245.49,241.91,-282.62,10283.3
2023-01-17 09:32:00,AAPL,BUY,21,176.88,177.16,5.89,10289.19
2023-01-17 11:40:00,MSFT,BUY,98,388.68,382.23,-631.99,9657.2
2023-01-17 13:48:00,TSLA,SELL,83,245.5,238.47,-583.18,9074.02
2023-01-17 13:56:00,AMZN,SELL,58,193.78,194.33,31.66,9105.68
2023-01-17 15:00:00,GOOGL,SELL,37,173.25,170.14,-115.15,8990.53
2023-01-17 15:09:00,AAPL,SELL,66,175.17,175.58,26.82,9017.35
2023-01-17 15:25:00,TSLA,SELL,82,245.66,245.93,21.78,9039.13
2023-01-17 15:34:00,AAPL,SELL,27,174.15,174.7,14.93,9054.06
2023-01-18 09:30:00,QQQ,SELL,80,413.18,404.06,-729.69,8324.37
2023-01-18 09:33:00,NVDA,BUY,36,863.15,864.3,41.48,8365.85
2023-01-18 11:40:00,QQQ,SELL,36,410.1,402.03,-290.5,8075.35
2023-01-18 13:23:00,SPY,BUY,96,484.89,473.71,-1073.45,7001.9
2023-01-18 13:32:00,MSFT,SELL,73,388.68,389.85,85.36,7087.26
2023-01-18 14:48:00,MSFT,SELL,42,389.87,383.64,-261.69,6825.57
2023-01-19 09:30:00,NVDA,BUY,86,867.31,856.77,-906.78,5918.79
2023-01-19 10:36:00,MSFT,BUY,65,391.09,384.85,-405.76,5513.03
2023-01-19 11:54:00,AAPL,BUY,29,174.47,172.6,-54.32,5458.71
2023-01-19 13:57:00,AMZN,SELL,57,193.51,189.33,-238.34,5220.37
2023-01-19 15:42:00,QQQ,BUY,95,411.7,402.11,-911.44,4308.93
2023-01-20 09:30:00,MSFT,SELL,58,386.97,379.19,-451.43,3857.5
2023-01-20 11:07:00,AAPL,BUY,91,174.72,172.48,-203.72,3653.78
2023-01-20 12:34:00,QQQ,BUY,69,409.96,400.43,-657.35,2996.43
2023-01-20 12:36:00,TSLA,BUY,96,245.21,245.65,42.44,3038.87
2023-01-20 14:39:00,NVDA,BUY,85,866.56,854.39,-1034.45,2004.42
2023-01-20 14:43:00,SPY,SELL,41,488.35,489.77,58.33,2062.75
2023-01-20 15:38:00,AAPL,SELL,70,175.14,170.13,-350.41,1712.34
2023-01-20 15:42:00,TSLA,SELL,59,242.84,243.09,14.6,1726.94
2023-01-23 09:30:00,NVDA,SELL,23,863.26,845.91,-399.06,1327.88
2023-01-23 10:36:00,NVDA,SELL,90,862.89,850.11,-1150.6,177.28
2023-01-23 10:47:00,MSFT,BUY,94,393.03,394.6,148.05,325.33
2023-01-23 10:51:00,SPY,SELL,44,487.23,489.48,98.89,424.22
2023-01-23 13:10:00,MSFT,SELL,37,392.23,387.33,-181.31,242.91
2023-01-23 13:21:00,MSFT,SELL,90,393.27,395.02,157.88,400.79
2023-01-23 14:46:00,QQQ,SELL,24,410.13,404.21,-142.03,258.76
2023-01-24 09:30:00,GOOGL,SELL,51,174.87,173.06,-92.56,166.2
2023-01-24 09:47:00,AAPL,SELL,22,175.21,175.56,7.72,173.92
2023-01-24 11:16:00,AAPL,BUY,97,173.53,171.34,-212.02,-38.1
2023-01-24 11:25:00,QQQ,BUY,59,411.4,412.88,87.29,49.19
2023-01-24 13:02:00,GOOGL,SELL,59,175.28,173.43,-109.04,-59.85
2023-01-24 13:11:00,GOOGL,SELL,98,174.07,174.26,18.79,-41.06
2023-01-24 13:20:00,MSFT,SELL,26,392.6,393.77,30.49,-10.57
2023-01-24 13:34:00,QQQ,BUY,37,405.39,406.05,24.3,13.73
2023-01-24 15:34:00,AMZN,BUY,66,196.0,191.4,-303.39,-289.66
2023-01-25 09:30:00,QQQ,SELL,69,411.09,400.77,-711.85,-1001.51
2023-01-25 09:34:00,SPY,SELL,42,486.76,487.98,51.29,-950.22
2023-01-25 09:41:00,QQQ,BUY,63,411.4,411.87,29.67,-920.55
2023-01-25 11:08:00,NVDA,SELL,94,860.03,846.04,-1315.28,-2235.83
2023-01-25 11:17:00,MSFT,BUY,57,392.18,393.64,83.02,-2152.81
2023-01-25 11:30:00,GOOGL,BUY,26,176.05,176.9,22.13,-2130.68
2023-01-25 12:39:00,AAPL,BUY,64,176.56,174.71,-118.39,-2249.07
2023-01-25 12:52:00,QQQ,BUY,71,411.77,413.57,127.83,-2121.24
2023-01-25 12:56:00,MSFT,BUY,40,389.28,389.77,19.63,-2101.61
2023-01-25 14:55:00,AMZN,BUY,84,195.09,192.01,-258.63,-2360.24
2023-01-25 15:09:00,NVDA,SELL,74,864.87,867.33,182.2,-2178.04
2023-01-25 15:15:00,NVDA,SELL,82,860.07,861.46,114.09,-2063.95
2023-01-25 15:30:00,QQQ,BUY,26,409.89,411.71,47.43,-2016.52
2023-01-26 09:30:00,AMZN,SELL,90,195.44,192.92,-226.41,-2242.93
2023-01-26 10:57:00,GOOGL,BUY,85,175.49,172.87,-222.39,-2465.32
2023-01-26 11:04:00,QQQ,SELL,58,411.16,411.79,36.43,-2428.89
2023-01-26 11:57:00,MSFT,SELL,21,390.81,384.18,-139.21,-2568.1
2023-01-26 13:07:00,MSFT,SELL,97,388.87,382.19,-647.73,-3215.83
2023-01-26 14:14:00,NVDA,BUY,82,864.79,850.43,-1177.43,-4393.26
2023-01-26 14:22:00,GOOGL,BUY,77,175.08,175.33,19.0,-4374.26
2023-01-26 15:16:00,MSFT,SELL,32,388.41,377.11,-361.59,-4735.85
2023-01-26 15:21:00,QQQ,BUY,51,406.27,407.3,52.57,-4683.28
2023-01-26 15:52:00,GOOGL,SELL,91,174.95,169.78,-470.51,-5153.79
2023-01-27 09:30:00,SPY,SELL,48,482.65,484.31,79.66,-5074.13
2023-01-27 10:49:00,AMZN,BUY,53,194.66,190.58,-216.14,-5290.27
2023-01-27 12:08:00,TSLA,BUY,66,245.72,240.11,-370.29,-5660.56
2023-01-27 13:07:00,NVDA,SELL,73,862.12,838.44,-1728.33,-7388.89
2023-01-27 14:28:00,NVDA,BUY,98,851.57,829.65,-2147.96,-9536.85
2023-01-27 14:38:00,NVDA,SELL,29,858.42,861.25,82.19,-9454.66
2023-01-27 14:52:00,QQQ,SELL,49,411.8,412.36,27.66,-9427.0
2023-01-27 15:00:00,QQQ,BUY,34,411.19,412.95,59.75,-9367.25
2023-01-30 09:30:00,SPY,SELL,59,486.35,474.05,-725.66,-10092.91
2023-01-30 09:45:00,NVDA,BUY,40,860.59,861.58,39.62,-10053.29
2023-01-30 11:07:00,AMZN,BUY,96,196.4,192.18,-405.25,-10458.54
2023-01-30 11:10:00,AMZN,BUY,60,194.84,195.39,33.27,-10425.27
2023-01-30 12:24:00,NVDA,BUY,44,860.34,848.9,-503.33,-10928.6
2023-01-30 12:29:00,QQQ,BUY,59,410.43,411.12,40.99,-10887.61
2023-01-30 12:39:00,QQQ,BUY,74,412.61,413.3,51.41,-10836.2
2023-01-30 13:50:00,GOOGL,BUY,26,176.35,174.29,-53.52,-10889.72
2023-01-30 15:11:00,QQQ,SELL,98,406.7,395.55,-1092.83,-11982.55
2023-01-30 15:18:00,NVDA,SELL,54,853.01,856.56,191.64,-11790.91
2023-01-31 09:30:00,SPY,BUY,99,484.12,478.12,-594.4,-12385.31
2023-01-31 09:40:00,AMZN,SELL,47,194.7,195.29,27.75,-12357.56
2023-01-31 11:25:00,GOOGL,SELL,44,175.57,170.99,-201.63,-12559.19
2023-01-31 11:29:00,AAPL,BUY,35,173.8,174.4,20.88,-12538.31
2023-01-31 12:58:00,MSFT,BUY,98,388.5,380.99,-736.01,-13274.32
2023-01-31 13:06:00,AAPL,SELL,54,175.33,176.2,46.95,-13227.37
2023-01-31 13:24:00,TSLA,SELL,51,246.19,247.35,59.03,-13168.34
2023-01-31 14:25:00,QQQ,BUY,32,407.88,401.55,-202.46,-13370.8
2023-01-31 14:35:00,TSLA,BUY,48,243.9,244.38,22.92,-13347.88
2023-01-31 15:53:00,GOOGL,BUY,90,174.54,169.63,-441.77,-13789.65
2023-02-01 09:30:00,GOOGL,BUY,23,175.56,171.06,-103.48,-13893.13
2023-02-01 11:35:00,SPY,BUY,45,481.04,472.05,-404.55,-14297.68
2023-02-01 11:44:00,TSLA,SELL,95,246.51,247.01,47.8,-14249.88
2023-02-01 13:19:00,TSLA,BUY,52,243.62,239.64,-206.93,-14456.81
2023-02-01 13:23:00,MSFT,BUY,30,388.28,389.54,37.7,-14419.11
2023-02-01 14:26:00,SPY,BUY,84,484.17,475.65,-715.51,-15134.62
2023-02-01 14:36:00,QQQ,SELL,68,415.19,416.13,63.8,-15070.82
2023-02-01 14:46:00,NVDA,BUY,81,860.5,864.43,318.6,-14752.22
2023-02-01 14:54:00,AMZN,BUY,83,196.42,196.93,42.08,-14710.14
2023-02-01 15:15:00,SPY,SELL,28,483.72,473.25,-293.06,-15003.2
2023-02-02 09:30:00,AAPL,BUY,26,174.8,172.76,-53.11,-15056.31
2023-02-02 11:01:00,SPY,SELL,33,484.03,477.01,-231.77,-15288.08
2023-02-02 12:37:00,AMZN,BUY,82,195.28,191.76,-288.38,-15576.46
2023-02-02 13:39:00,QQQ,BUY,80,408.45,400.6,-628.39,-16204.85
2023-02-02 15:33:00,AAPL,BUY,51,173.68,170.71,-151.68,-16356.53
2023-02-02 15:41:00,AAPL,BUY,32,174.72,175.49,24.55,-16331.98
2023-02-02 15:52:00,QQQ,SELL,56,407.71,408.49,43.84,-16288.14
2023-02-03 09:30:00,GOOGL,SELL,54,173.89,174.32,23.08,-16265.06
2023-02-03 10:52:00,AMZN,SELL,79,194.81,190.46,-343.49,-16608.55
2023-02-03 12:05:00,MSFT,SELL,95,389.61,383.58,-573.19,-17181.74
2023-02-03 13:54:00,GOOGL,SELL,73,175.84,173.28,-186.62,-17368.36
2023-02-03 14:01:00,QQQ,SELL,98,412.65,413.74,106.61,-17261.75
2023-02-03 14:09:00,NVDA,SELL,35,857.63,860.07,85.36,-17176.39
2023-02-03 14:22:00,SPY,BUY,94,484.04,485.76,162.0,-17014.39
2023-02-03 14:29:00,SPY,BUY,35,486.67,487.47,28.1,-16986.29
2023-02-03 14:47:00,SPY,SELL,97,486.26,473.84,-1204.65,-18190.94
2023-02-03 15:53:00,NVDA,SELL,28,863.36,842.69,-578.72,-18769.66
2023-02-06 09:30:00,GOOGL,SELL,24,174.51,170.55,-95.08,-18864.74
2023-02-06 10:58:00,AMZN,BUY,96,193.98,188.76,-500.89,-19365.63
2023-02-06 11:11:00,AMZN,BUY,20,194.66,195.14,9.51,-19356.12
2023-02-06 13:27:00,MSFT,BUY,100,391.35,384.15,-719.73,-20075.85
2023-02-06 13:37:00,NVDA,BUY,56,860.37,863.37,167.97,-19907.88
2023-02-06 13:47:00,MSFT,SELL,79,389.92,391.21,102.06,-19805.82
2023-02-06 13:59:00,GOOGL,BUY,91,174.26,174.82,50.57,-19755.25
2023-02-06 15:09:00,NVDA,SELL,58,856.3,838.14,-1053.28,-20808.53
2023-02-06 15:16:00,AAPL,SELL,61,174.65,175.18,32.34,-20776.19
2023-02-07 09:30:00,AAPL,SELL,42,175.52,173.62,-79.82,-20856.01
2023-02-07 09:44:00,GOOGL,BUY,79,173.56,174.08,41.05,-20814.96
2023-02-07 09:52:00,SPY,BUY,62,481.62,482.93,81.12,-20733.84
2023-02-07 10:06:00,MSFT,BUY,22,389.61,390.43,17.97,-20715.87
2023-02-07 10:16:00,AMZN,SELL,75,196.59,197.13,40.15,-20675.72
2023-02-07 10:23:00,TSLA,SELL,64,246.21,246.93,45.98,-20629.74
2023-02-07 10:35:00,AMZN,SELL,66,194.73,195.63,59.33,-20570.41
2023-02-07 11:08:00,NVDA,SELL,24,853.11,840.18,-310.3,-20880.71
2023-02-07 11:14:00,AMZN,BUY,49,196.43,196.65,10.56,-20870.15
2023-02-07 11:24:00,MSFT,SELL,77,391.51,392.97,112.11,-20758.04
2023-02-07 11:33:00,MSFT,BUY,25,388.82,389.7,21.95,-20736.09
2023-02-07 13:14:00,QQQ,SELL,74,409.21,404.71,-332.64,-21068.73
2023-02-07 13:21:00,QQQ,BUY,91,411.22,412.69,133.41,-20935.32
2023-02-07 14:38:00,TSLA,SELL,39,243.73,237.25,-252.76,-21188.08
2023-02-07 15:39:00,QQQ,SELL,86,409.97,405.63,-373.52,-21561.6
2023-02-07 15:51:00,QQQ,SELL,83,408.8,410.17,113.77,-21447.83
2023-02-07 15:59:00,NVDA,BUY,100,855.44,859.12,368.2,-21079.63
2023-02-08 09:30:00,AAPL,SELL,73,175.26,176.13,63.44,-21016.19
2023-02-08 11:08:00,SPY,SELL,29,486.67,481.79,-141.4,-21157.59
2023-02-08 11:46:00,NVDA,SELL,31,862.57,846.18,-508.01,-21665.6
2023-02-08 11:55:00,AMZN,SELL,23,195.35,195.64,6.75,-21658.85
2023-02-08 13:17:00,QQQ,BUY,90,410.85,406.35,-404.61,-22063.46
2023-02-08 14:56:00,AMZN,BUY,73,194.12,192.15,-143.83,-22207.29
2023-02-09 09:30:00,GOOGL,BUY,48,174.5,170.25,-204.1,-22411.39
2023-02-09 09:46:00,SPY,SELL,65,486.65,488.97,150.72,-22260.67
2023-02-09 11:11:00,AAPL,SELL,32,176.44,171.49,-158.27,-22418.94
2023-02-09 12:57:00,NVDA,SELL,80,865.04,842.96,-1766.66,-24185.6
2023-02-09 13:25:00,QQQ,BUY,82,412.74,401.32,-936.55,-25122.15
2023-02-09 13:30:00,AMZN,BUY,39,194.57,195.47,35.27,-25086.88
2023-02-09 14:34:00,AMZN,SELL,28,194.6,191.21,-94.82,-25181.7
2023-02-10 09:30:00,AAPL,SELL,62,174.2,172.32,-116.46,-25298.16
2023-02-10 10:58:00,QQQ,SELL,30,408.28,396.47,-354.18,-25652.34
2023-02-10 11:10:00,TSLA,SELL,33,244.67,245.8,37.22,-25615.12
2023-02-10 12:20:00,NVDA,SELL,66,867.11,845.72,-1411.72,-27026.84
2023-02-10 12:28:00,AAPL,BUY,60,174.76,175.22,27.45,-26999.39
2023-02-10 12:43:00,TSLA,SELL,91,244.25,244.66,36.9,-26962.49
2023-02-10 15:22:00,MSFT,SELL,54,389.16,381.99,-387.07,-27349.56
2023-02-10 15:33:00,AMZN,BUY,42,195.0,195.21,8.84,-27340.72
2023-02-10 15:43:00,SPY,SELL,51,480.72,482.51,91.35,-27249.37
2023-02-13 09:30:00,QQQ,BUY,78,408.7,398.69,-780.67,-28030.04
2023-02-13 10:19:00,AMZN,SELL,39,195.09,190.73,-170.02,-28200.06
2023-02-13 11:53:00,AAPL,BUY,42,176.76,173.98,-116.87,-28316.93
2023-02-13 12:04:00,NVDA,SELL,32,856.98,858.2,39.12,-28277.81
2023-02-13 12:18:00,QQQ,SELL,87,410.17,411.21,90.89,-28186.92
2023-02-13 12:22:00,AMZN,SELL,39,193.5,194.37,33.97,-28152.95
2023-02-13 14:00:00,NVDA,SELL,33,863.56,844.7,-622.28,-28775.23
2023-02-13 15:28:00,MSFT,BUY,76,391.81,380.1,-889.76,-29664.99
2023-02-13 15:41:00,AAPL,BUY,74,173.47,174.28,59.95,-29605.04
2023-02-14 09:30:00,MSFT,SELL,40,389.22,383.38,-233.77,-29838.81
2023-02-14 09:39:00,GOOGL,SELL,51,175.82,176.08,13.05,-29825.76
2023-02-14 09:47:00,AMZN,BUY,38,196.06,196.94,33.5,-29792.26
2023-02-14 09:53:00,QQQ,SELL,44,406.05,407.18,49.59,-29742.67
2023-02-14 10:48:00,GOOGL,SELL,64,174.03,169.36,-299.02,-30041.69
2023-02-14 10:54:00,NVDA,SELL,58,865.52,843.37,-1284.92,-31326.61
2023-02-14 11:00:00,MSFT,SELL,40,390.05,391.98,77.14,-31249.47
2023-02-14 11:10:00,NVDA,SELL,66,865.92,868.92,198.11,-31051.36
2023-02-14 11:23:00,MSFT,SELL,55,389.53,390.81,70.47,-30980.89
2023-02-14 12:09:00,QQQ,BUY,41,409.31,400.41,-364.88,-31345.77
2023-02-14 12:45:00,MSFT,BUY,26,387.99,378.37,-250.01,-31595.78
2023-02-14 14:45:00,AAPL,SELL,60,173.21,169.85,-201.42,-31797.2
2023-02-15 09:30:00,QQQ,SELL,90,409.09,402.32,-609.64,-32406.84
2023-02-15 11:21:00,AMZN,BUY,98,194.52,189.37,-504.58,-32911.42
2023-02-15 13:05:00,AMZN,BUY,94,193.89,189.97,-368.64,-33280.06
2023-02-15 13:08:00,TSLA,SELL,48,243.13,243.71,27.84,-33252.22
2023-02-15 14:03:00,MSFT,SELL,76,391.55,384.81,-512.4,-33764.62
2023-02-15 15:38:00,AMZN,SELL,43,194.33,191.1,-138.89,-33903.51
2023-02-15 15:43:00,SPY,BUY,25,484.63,485.36,18.15,-33885.36
2023-02-15 15:48:00,AMZN,BUY,55,193.7,193.97,14.78,-33870.58
2023-02-15 15:51:00,AMZN,SELL,66,196.99,197.28,19.46,-33851.12
2023-02-16 09:30:00,GOOGL,SELL,100,177.86,178.07,20.81,-33830.31
2023-02-16 09:32:00,AAPL,SELL,100,176.19,177.03,84.08,-33746.23
2023-02-16 10:21:00,AMZN,BUY,78,196.87,194.27,-202.91,-33949.14
2023-02-16 10:27:00,GOOGL,SELL,30,174.62,174.99,11.18,-33937.96
2023-02-16 10:34:00,QQQ,SELL,35,410.53,411.45,32.28,-33905.68
2023-02-16 12:12:00,AAPL,SELL,70,175.7,170.99,-329.57,-34235.25
2023-02-16 14:40:00,QQQ,BUY,54,410.32,401.47,-478.14,-34713.39
2023-02-16 15:53:00,QQQ,BUY,70,408.35,398.63,-680.6,-35393.99
2023-02-17 09:30:00,AAPL,BUY,36,175.08,175.43,12.74,-35381.25
2023-02-17 09:36:00,GOOGL,BUY,71,175.79,176.05,18.55,-35362.7
2023-02-17 09:45:00,MSFT,SELL,52,387.57,388.04,24.38,-35338.32
2023-02-17 11:13:00,MSFT,BUY,86,390.14,384.87,-453.15,-35791.47
2023-02-17 11:23:00,SPY,BUY,100,482.8,483.52,72.28,-35719.19
2023-02-17 11:37:00,AMZN,BUY,31,194.7,195.03,10.26,-35708.93
2023-02-17 13:04:00,QQQ,SELL,79,409.67,398.01,-920.83,-36629.76
2023-02-17 13:11:00,NVDA,SELL,33,854.5,856.28,58.6,-36571.16
2023-02-17 13:19:00,GOOGL,BUY,94,174.85,175.23,36.08,-36535.08
2023-02-17 14:43:00,MSFT,SELL,67,390.32,380.13,-682.81,-37217.89
2023-02-17 14:54:00,QQQ,SELL,42,410.42,412.05,68.45,-37149.44
2023-02-17 15:12:00,NVDA,SELL,61,859.4,862.88,212.36,-36937.08
2023-02-17 15:21:00,QQQ,SELL,90,408.99,409.44,40.41,-36896.67
2023-02-17 15:23:00,SPY,BUY,54,483.01,484.44,77.01,-36819.66
2023-02-20 09:30:00,NVDA,BUY,86,860.34,840.28,-1725.21,-38544.87
2023-02-20 11:16:00,NVDA,BUY,21,852.44,832.27,-423.49,-38968.36
2023-02-20 11:23:00,QQQ,BUY,27,404.05,404.87,22.08,-38946.28
2023-02-20 11:32:00,NVDA,BUY,87,868.26,872.04,328.55,-38617.73
2023-02-20 14:08:00,QQQ,SELL,53,411.79,404.63,-379.56,-38997.29
2023-02-20 15:58:00,AAPL,BUY,24,174.43,170.52,-93.76,-39091.05
2023-02-21 09:30:00,MSFT,SELL,75,391.75,393.34,119.17,-38971.88
2023-02-21 10:56:00,TSLA,SELL,54,245.53,242.9,-142.18,-39114.06
2023-02-21 11:03:00,AAPL,BUY,33,174.05,174.63,19.27,-39094.79
2023-02-21 13:02:00,AAPL,SELL,30,174.9,173.04,-55.93,-39150.72
2023-02-21 14:48:00,TSLA,BUY,92,245.57,241.27,-395.27,-39545.99
2023-02-22 09:30:00,SPY,BUY,94,486.34,475.89,-981.92,-40527.91
2023-02-22 09:32:00,GOOGL,BUY,53,173.67,174.2,28.29,-40499.62
2023-02-22 09:44:00,AAPL,SELL,70,174.64,174.84,14.06,-40485.56
2023-02-22 09:59:00,SPY,BUY,66,487.02,489.09,136.63,-40348.93
2023-02-22 12:00:00,AMZN,BUY,86,195.54,192.4,-270.21,-40619.14
