timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance
2023-01-10 09:34:00,NVDA,SELL,44,860.98,852.49,-373.78,18038.61
2023-01-10 09:35:00,AMZN,BUY,90,195.27,192.95,-209.02,17829.59
2023-01-10 09:41:00,AAPL,SELL,124,174.76,172.58,-270.78,17558.81
2023-01-10 09:42:00,QQQ,BUY,109,414.74,408.65,-663.83,16894.98
2023-01-10 09:45:00,GOOGL,SELL,151,175.88,174.15,-260.84,16634.14
2023-01-10 10:10:00,AMZN,BUY,162,194.51,196.09,256.17,16890.31
2023-01-10 10:24:00,AMZN,BUY,50,195.37,193.93,-72.03,16818.28
2023-01-10 10:28:00,AAPL,BUY,95,173.77,171.38,-227.3,16590.98
2023-01-10 10:31:00,QQQ,BUY,91,411.08,408.12,-269.28,16321.7
2023-01-10 10:33:00,SPY,SELL,110,484.25,481.49,-303.75,16017.95
2023-01-10 10:36:00,GOOGL,BUY,123,175.47,173.36,-259.58,15758.37
2023-01-10 10:38:00,AAPL,BUY,196,174.54,172.36,-427.77,15330.6
2023-01-10 10:54:00,MSFT,BUY,145,391.14,393.05,277.6,15608.2
2023-01-10 11:04:00,GOOGL,SELL,46,174.6,172.18,-111.11,15497.09
2023-01-10 11:26:00,AMZN,BUY,79,196.34,197.96,128.18,15625.27
2023-01-10 11:35:00,MSFT,BUY,43,389.09,384.77,-185.73,15439.54
2023-01-10 11:40:00,TSLA,SELL,69,245.13,242.54,-178.44,15261.1
2023-01-10 12:12:00,GOOGL,BUY,83,174.06,175.53,121.85,15382.95
2023-01-10 12:21:00,QQQ,BUY,44,400.29,396.18,-180.92,15202.03
2023-01-10 12:25:00,AMZN,BUY,64,195.48,194.38,-70.33,15131.7
2023-01-10 13:01:00,SPY,BUY,121,486.19,488.06,225.97,15357.67
2023-01-10 13:30:00,SPY,SELL,50,482.96,486.86,195.16,15552.83
2023-01-10 13:45:00,TSLA,SELL,47,245.77,242.6,-148.81,15404.02
2023-01-10 13:52:00,SPY,BUY,61,485.42,481.91,-214.3,15189.72
2023-01-10 14:24:00,QQQ,SELL,105,411.98,416.15,437.68,15627.4
2023-01-10 14:55:00,NVDA,BUY,52,854.5,859.11,239.96,15867.36
2023-01-10 15:01:00,AMZN,SELL,49,194.92,193.84,-53.12,15814.24
2023-01-10 15:06:00,QQQ,SELL,73,411.5,407.61,-284.22,15530.02
2023-01-10 15:07:00,AMZN,BUY,127,192.42,190.25,-275.59,15254.43
2023-01-10 15:13:00,SPY,SELL,145,488.73,484.79,-571.67,14682.76
2023-01-10 15:17:00,AAPL,BUY,120,174.76,172.67,-250.5,14432.26
2023-01-10 15:42:00,MSFT,SELL,183,392.52,393.81,235.48,14667.74
2023-01-10 15:54:00,NVDA,SELL,51,861.9,849.38,-638.61,14029.13
2023-01-10 15:55:00,QQQ,SELL,92,407.66,404.05,-332.03,13697.1
2023-01-10 15:57:00,TSLA,BUY,96,244.13,242.32,-174.16,13522.94
2023-01-11 09:30:00,AMZN,SELL,146,197.76,199.05,189.05,13711.99
2023-01-11 09:39:00,AAPL,SELL,47,175.99,174.18,-85.22,13626.77
2023-01-11 09:59:00,SPY,BUY,70,482.26,487.61,374.64,14001.41
2023-01-11 10:17:00,MSFT,SELL,47,387.47,381.99,-257.47,13743.94
2023-01-11 10:23:00,SPY,BUY,91,483.06,480.09,-270.1,13473.84
2023-01-11 10:26:00,SPY,SELL,85,485.37,480.0,-456.62,13017.22
2023-01-11 11:02:00,MSFT,SELL,128,388.29,390.36,264.35,13281.57
2023-01-11 11:33:00,MSFT,SELL,49,387.41,389.67,110.55,13392.12
2023-01-11 11:44:00,MSFT,BUY,54,389.53,387.26,-122.48,13269.64
2023-01-11 12:16:00,SPY,BUY,96,486.1,491.53,521.28,13790.92
2023-01-11 12:51:00,AAPL,BUY,41,176.56,178.67,86.33,13877.25
2023-01-11 13:04:00,MSFT,SELL,61,390.82,386.42,-268.54,13608.71
2023-01-11 13:09:00,AMZN,BUY,92,193.99,192.41,-145.46,13463.25
2023-01-11 13:13:00,AMZN,SELL,105,197.13,194.39,-287.95,13175.3
2023-01-11 13:39:00,NVDA,SELL,133,853.79,860.3,865.2,14040.5
2023-01-11 13:55:00,GOOGL,BUY,53,175.44,174.37,-56.97,13983.53
2023-01-11 14:02:00,AMZN,SELL,81,196.09,194.7,-112.88,13870.65
2023-01-11 14:18:00,NVDA,BUY,87,856.28,864.91,750.46,14621.11
2023-01-11 14:30:00,GOOGL,BUY,58,176.15,173.79,-136.8,14484.31
2023-01-11 14:33:00,MSFT,BUY,88,390.48,385.97,-396.69,14087.62
2023-01-11 14:55:00,TSLA,SELL,103,245.83,246.72,91.59,14179.21
2023-01-11 15:19:00,AAPL,BUY,57,173.89,172.77,-64.0,14115.21
2023-01-11 15:47:00,QQQ,SELL,80,408.91,413.1,335.55,14450.76
2023-01-11 15:58:00,QQQ,SELL,41,410.01,414.28,175.02,14625.78
2023-01-12 09:30:00,SPY,BUY,50,485.52,478.97,-327.42,14298.36
2023-01-12 09:31:00,AMZN,SELL,84,190.92,189.89,-86.63,14211.73
2023-01-12 09:36:00,MSFT,SELL,109,390.15,386.57,-389.93,13821.8
2023-01-12 09:48:00,GOOGL,BUY,137,173.95,174.93,134.12,13955.92
2023-01-12 09:54:00,MSFT,BUY,55,388.03,390.96,161.25,14117.17
2023-01-12 10:06:00,TSLA,BUY,44,244.67,243.11,-68.62,14048.55
2023-01-12 10:09:00,AMZN,BUY,60,195.23,193.42,-108.33,13940.22
2023-01-12 10:13:00,SPY,SELL,103,485.27,480.79,-461.39,13478.83
2023-01-12 10:16:00,MSFT,SELL,136,391.25,386.18,-689.61,12789.22
2023-01-12 10:19:00,NVDA,BUY,176,860.37,852.48,-1389.16,11400.06
2023-01-12 10:43:00,NVDA,SELL,150,866.1,874.04,1191.71,12591.77
2023-01-12 11:20:00,SPY,BUY,45,487.47,490.73,146.64,12738.41
2023-01-12 11:34:00,AAPL,SELL,55,175.48,174.2,-70.3,12668.11
2023-01-12 11:38:00,NVDA,SELL,78,854.12,849.38,-369.59,12298.52
2023-01-12 11:51:00,AMZN,BUY,84,193.51,195.83,194.52,12493.04
2023-01-12 12:10:00,QQQ,SELL,44,407.64,402.96,-205.77,12287.27
2023-01-12 12:44:00,GOOGL,BUY,61,173.06,174.58,92.63,12379.9
2023-01-12 12:56:00,AAPL,BUY,51,177.93,176.76,-59.88,12320.02
2023-01-12 13:01:00,AMZN,SELL,92,193.3,191.0,-211.95,12108.07
2023-01-12 13:04:00,NVDA,SELL,120,861.2,851.18,-1201.99,10906.08
2023-01-12 13:10:00,QQQ,SELL,159,408.6,402.62,-950.5,9955.58
2023-01-12 13:15:00,AMZN,BUY,170,193.18,192.13,-178.8,9776.78
2023-01-12 13:53:00,NVDA,BUY,180,864.76,870.17,974.69,10751.47
2023-01-12 14:07:00,GOOGL,BUY,54,175.3,173.05,-121.68,10629.79
2023-01-12 14:31:00,TSLA,BUY,91,246.84,249.61,252.04,10881.83
2023-01-12 14:47:00,TSLA,SELL,63,247.28,243.6,-231.61,10650.22
2023-01-12 14:49:00,GOOGL,BUY,87,175.99,174.64,-117.7,10532.52
2023-01-12 14:55:00,NVDA,SELL,100,855.05,844.27,-1077.97,9454.55
2023-01-12 14:57:00,TSLA,SELL,141,246.7,244.95,-246.77,9207.78
2023-01-12 14:59:00,MSFT,BUY,145,384.09,380.18,-567.21,8640.57
2023-01-12 15:12:00,NVDA,BUY,226,858.42,864.94,1472.46,10113.03
2023-01-12 15:31:00,TSLA,SELL,49,246.37,248.88,122.76,10235.79
2023-01-12 15:40:00,NVDA,SELL,59,867.69,861.58,-360.43,9875.36
2023-01-12 15:45:00,NVDA,SELL,97,865.07,860.65,-428.85,9446.51
2023-01-13 09:30:00,NVDA,SELL,89,857.36,864.31,618.92,10065.43
2023-01-13 09:53:00,SPY,SELL,51,489.7,491.77,105.47,10170.9
2023-01-13 10:17:00,GOOGL,BUY,55,175.37,176.18,44.44,10215.34
2023-01-13 10:52:00,AMZN,BUY,47,194.88,195.6,33.93,10249.27
2023-01-13 11:10:00,NVDA,SELL,50,862.69,855.39,-364.83,9884.44
2023-01-13 11:15:00,AAPL,BUY,61,173.39,172.04,-82.62,9801.82
2023-01-13 11:18:00,TSLA,SELL,127,245.83,242.83,-380.67,9421.15
2023-01-13 11:20:00,TSLA,BUY,155,245.26,243.59,-258.25,9162.9
2023-01-13 11:27:00,NVDA,SELL,169,860.53,866.02,927.98,10090.88
2023-01-13 12:02:00,GOOGL,SELL,51,175.59,176.98,71.05,10161.93
2023-01-13 12:13:00,QQQ,SELL,52,407.99,402.92,-263.53,9898.4
2023-01-13 12:23:00,TSLA,SELL,77,244.76,247.28,194.13,10092.53
2023-01-13 12:56:00,SPY,BUY,41,484.45,487.37,119.81,10212.34
2023-01-13 13:15:00,AAPL,SELL,61,176.77,174.55,-135.32,10077.02
2023-01-13 13:19:00,AMZN,BUY,85,196.46,194.64,-154.95,9922.07
2023-01-13 13:29:00,QQQ,SELL,88,411.83,414.02,192.66,10114.73
2023-01-13 13:37:00,AMZN,BUY,40,197.18,199.33,85.96,10200.69
2023-01-13 13:38:00,SPY,BUY,50,483.86,479.05,-240.26,9960.43
2023-01-13 13:42:00,TSLA,SELL,74,242.4,240.26,-158.61,9801.82
2023-01-13 14:10:00,NVDA,BUY,116,862.63,869.41,786.65,10588.47
2023-01-13 14:35:00,AMZN,SELL,57,194.56,196.65,118.95,10707.42
2023-01-13 14:52:00,QQQ,BUY,58,406.98,401.61,-311.72,10395.7
2023-01-13 15:16:00,SPY,SELL,72,490.27,495.95,409.21,10804.91
2023-01-13 15:30:00,AMZN,BUY,53,196.17,193.29,-152.89,10652.02
2023-01-13 15:36:00,QQQ,BUY,94,406.39,400.52,-551.41,10100.61
2023-01-16 09:30:00,AAPL,BUY,127,174.14,174.77,79.54,10180.15
2023-01-16 09:43:00,MSFT,BUY,58,392.02,389.58,-141.29,10038.86
2023-01-16 09:47:00,QQQ,BUY,73,412.13,408.52,-263.25,9775.61
2023-01-16 09:49:00,TSLA,SELL,81,244.33,241.61,-220.16,9555.45
2023-01-16 09:55:00,TSLA,SELL,144,246.37,242.94,-494.53,9060.92
2023-01-16 09:56:00,AAPL,BUY,157,174.04,172.53,-236.79,8824.13
2023-01-16 10:24:00,NVDA,BUY,206,861.72,866.54,993.54,9817.67
2023-01-16 10:36:00,TSLA,BUY,60,244.92,242.12,-168.23,9649.44
2023-01-16 11:06:00,QQQ,BUY,88,410.32,413.68,295.74,9945.18
2023-01-16 11:20:00,TSLA,BUY,62,244.07,242.3,-110.01,9835.17
2023-01-16 11:21:00,TSLA,SELL,67,244.09,241.48,-175.17,9660.0
2023-01-16 11:28:00,QQQ,BUY,87,410.61,408.12,-216.71,9443.29
2023-01-16 12:15:00,SPY,BUY,152,483.31,486.25,447.37,9890.66
2023-01-16 12:33:00,MSFT,SELL,59,390.55,387.7,-168.01,9722.65
2023-01-16 12:51:00,AAPL,SELL,81,174.51,175.88,110.86,9833.51
2023-01-16 13:11:00,AMZN,BUY,62,196.39,198.2,112.47,9945.98
2023-01-16 13:36:00,QQQ,BUY,64,407.92,403.25,-298.91,9647.07
2023-01-16 14:04:00,GOOGL,BUY,66,173.83,174.58,49.43,9696.5
2023-01-16 14:34:00,AAPL,BUY,45,174.63,175.44,36.62,9733.12
2023-01-16 15:07:00,QQQ,SELL,53,409.85,413.47,191.74,9924.86
2023-01-16 15:17:00,AAPL,BUY,47,175.18,175.86,32.02,9956.88
2023-01-16 15:45:00,SPY,BUY,54,487.45,492.47,271.2,10228.08
2023-01-17 09:30:00,NVDA,SELL,55,858.78,866.78,440.08,10668.16
2023-01-17 10:03:00,SPY,BUY,61,478.73,483.08,265.54,10933.7
2023-01-17 10:18:00,QQQ,BUY,58,405.3,399.66,-327.11,10606.59
2023-01-17 10:42:00,QQQ,SELL,62,410.52,415.35,299.69,10906.28
2023-01-17 11:24:00,QQQ,SELL,47,407.38,411.4,189.03,11095.31
2023-01-17 12:01:00,GOOGL,SELL,42,174.98,176.28,54.74,11150.05
2023-01-17 12:08:00,SPY,SELL,44,488.13,485.59,-111.55,11038.5
2023-01-17 12:49:00,GOOGL,BUY,84,175.36,177.03,139.87,11178.37
2023-01-17 13:27:00,AMZN,SELL,50,197.59,198.31,35.96,11214.33
2023-01-17 13:41:00,TSLA,SELL,63,246.53,243.18,-210.84,11003.49
2023-01-17 13:44:00,TSLA,BUY,68,248.18,246.16,-137.61,10865.88
2023-01-17 13:49:00,TSLA,SELL,118,244.15,241.53,-309.53,10556.35
2023-01-17 14:21:00,AAPL,BUY,105,175.88,177.94,216.49,10772.84
2023-01-17 14:32:00,MSFT,BUY,43,390.27,386.91,-144.48,10628.36
2023-01-17 15:14:00,AMZN,BUY,90,195.4,197.58,195.85,10824.21
2023-01-17 15:39:00,MSFT,BUY,52,386.94,390.75,198.36,11022.57
2023-01-17 15:48:00,QQQ,SELL,47,407.54,402.82,-221.81,10800.76
2023-01-18 09:30:00,AAPL,BUY,60,173.15,174.54,83.34,10884.1
2023-01-18 09:56:00,AAPL,SELL,52,176.29,177.25,50.0,10934.1
2023-01-18 10:09:00,NVDA,SELL,50,870.44,859.07,-568.56,10365.54
2023-01-18 10:13:00,TSLA,SELL,67,246.22,243.31,-194.65,10170.89
2023-01-18 10:17:00,QQQ,SELL,80,407.13,401.58,-443.6,9727.29
2023-01-18 10:18:00,TSLA,BUY,119,245.77,242.41,-399.76,9327.53
2023-01-18 10:19:00,TSLA,SELL,141,244.49,241.22,-461.08,8866.45
2023-01-18 10:34:00,GOOGL,SELL,189,174.35,175.82,278.35,9144.8
2023-01-18 10:35:00,AMZN,BUY,55,192.56,193.16,33.21,9178.01
2023-01-18 10:51:00,QQQ,BUY,45,408.76,403.78,-224.11,8953.9
2023-01-18 11:23:00,GOOGL,SELL,74,175.15,176.41,93.31,9047.21
2023-01-18 11:31:00,AMZN,BUY,47,193.98,191.15,-132.98,8914.23
2023-01-18 11:35:00,GOOGL,BUY,67,173.58,171.9,-112.36,8801.87
2023-01-18 11:39:00,NVDA,SELL,108,853.8,841.15,-1366.56,7435.31
2023-01-18 11:43:00,TSLA,SELL,162,243.78,241.65,-345.23,7090.08
2023-01-18 11:51:00,AAPL,BUY,125,174.84,172.36,-309.98,6780.1
2023-01-18 11:54:00,MSFT,BUY,160,392.28,389.61,-427.36,6352.74
2023-01-18 12:15:00,SPY,BUY,226,482.88,487.55,1056.16,7408.9
2023-01-18 12:34:00,SPY,SELL,50,487.8,481.05,-337.69,7071.21
2023-01-18 12:58:00,MSFT,SELL,83,386.28,387.58,108.28,7179.49
2023-01-18 13:03:00,SPY,BUY,45,480.29,473.46,-307.33,6872.16
2023-01-18 13:40:00,SPY,BUY,89,479.76,483.25,310.57,7182.73
2023-01-18 13:51:00,NVDA,BUY,51,859.73,854.22,-281.23,6901.5
2023-01-18 14:31:00,GOOGL,BUY,61,175.54,176.55,61.7,6963.2
2023-01-18 14:49:00,GOOGL,BUY,46,177.3,174.69,-120.26,6842.94
2023-01-18 15:26:00,SPY,SELL,65,483.98,486.13,140.02,6982.96
2023-01-18 15:38:00,NVDA,SELL,63,853.69,847.97,-360.35,6622.61
2023-01-19 09:30:00,NVDA,BUY,82,859.0,863.4,360.72,6983.33
2023-01-19 09:43:00,TSLA,SELL,45,243.32,245.44,95.6,7078.93
2023-01-19 09:53:00,NVDA,BUY,55,861.71,854.81,-379.58,6699.35
2023-01-19 09:54:00,SPY,BUY,80,489.62,486.06,-284.99,6414.36
2023-01-19 10:26:00,QQQ,BUY,110,403.05,405.27,244.59,6658.95
2023-01-19 10:40:00,TSLA,BUY,54,247.1,244.62,-133.76,6525.19
2023-01-19 10:46:00,AAPL,SELL,86,174.36,175.87,129.71,6654.9
2023-01-19 11:03:00,MSFT,SELL,44,384.92,381.97,-129.84,6525.06
2023-01-19 11:06:00,SPY,SELL,74,478.72,472.45,-463.78,6061.28
2023-01-19 11:09:00,AAPL,SELL,116,175.22,172.95,-263.53,5797.75
2023-01-19 11:31:00,NVDA,BUY,119,861.12,866.21,605.78,6403.53
2023-01-19 11:42:00,SPY,BUY,43,486.21,481.69,-194.25,6209.28
2023-01-19 11:46:00,NVDA,BUY,66,863.5,851.2,-812.09,5397.19
2023-01-19 12:01:00,AAPL,SELL,116,174.25,175.91,192.08,5589.27
2023-01-19 12:31:00,AAPL,BUY,62,172.6,174.1,92.85,5682.12
2023-01-19 13:07:00,AMZN,BUY,61,194.64,196.55,116.61,5798.73
2023-01-19 13:15:00,MSFT,SELL,47,390.43,393.62,149.89,5948.62
2023-01-19 13:36:00,AAPL,BUY,52,177.97,179.35,71.72,6020.34
2023-01-19 13:48:00,NVDA,BUY,51,861.43,849.51,-607.67,5412.67
2023-01-19 13:52:00,AMZN,SELL,80,191.83,189.28,-204.13,5208.54
2023-01-19 13:53:00,MSFT,BUY,128,389.0,385.79,-410.4,4798.14
