timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance
2023-01-06 09:30:00,AAPL,BUY,29,175.05,175.89,24.3,26733.97
2023-01-06 10:09:00,NVDA,SELL,86,859.17,865.09,509.43,27243.4
2023-01-06 10:55:00,MSFT,SELL,58,392.23,395.87,211.16,27454.56
2023-01-06 11:08:00,GOOGL,SELL,80,176.23,175.12,-88.63,27365.93
2023-01-06 11:34:00,AAPL,BUY,97,174.13,175.51,133.59,27499.52
2023-01-06 12:10:00,AMZN,SELL,24,193.49,192.83,-15.77,27483.75
2023-01-06 13:08:00,AMZN,SELL,30,194.1,193.5,-18.05,27465.7
2023-01-06 13:38:00,GOOGL,BUY,43,174.31,172.74,-67.6,27398.1
2023-01-06 13:54:00,NVDA,BUY,90,863.5,857.94,-500.61,26897.49
2023-01-06 14:31:00,AMZN,BUY,29,193.43,195.55,61.55,26959.04
2023-01-06 15:17:00,SPY,BUY,79,485.63,488.3,210.7,27169.74
2023-01-06 15:56:00,AAPL,SELL,72,175.46,174.01,-104.08,27065.66
2023-01-09 09:30:00,AAPL,BUY,56,174.4,176.32,107.29,27172.95
2023-01-09 09:54:00,AMZN,BUY,17,195.29,195.99,11.98,27184.93
2023-01-09 10:36:00,TSLA,BUY,20,247.29,246.35,-18.77,27166.16
2023-01-09 11:22:00,GOOGL,BUY,78,174.15,175.8,128.57,27294.73
2023-01-09 12:03:00,NVDA,BUY,94,864.14,858.48,-531.76,26762.97
2023-01-09 12:26:00,GOOGL,BUY,43,174.79,175.57,33.37,26796.34
2023-01-09 13:06:00,QQQ,BUY,79,409.84,406.95,-228.23,26568.11
2023-01-09 14:02:00,TSLA,SELL,61,245.02,246.72,103.51,26671.62
2023-01-09 14:24:00,SPY,SELL,76,486.52,487.61,82.94,26754.56
2023-01-09 15:06:00,GOOGL,BUY,41,174.06,172.38,-68.73,26685.83
2023-01-09 15:51:00,TSLA,BUY,53,244.73,247.49,146.35,26832.18
2023-01-10 09:30:00,AAPL,BUY,85,175.41,173.86,-131.57,26700.61
2023-01-10 09:42:00,TSLA,BUY,19,243.96,242.85,-21.02,26679.59
2023-01-10 09:58:00,AAPL,BUY,18,175.19,173.86,-23.87,26655.72
2023-01-10 10:35:00,AAPL,SELL,19,174.23,172.5,-32.84,26622.88
2023-01-10 10:52:00,TSLA,SELL,95,245.07,243.13,-184.53,26438.35
2023-01-10 11:42:00,GOOGL,BUY,79,175.95,176.82,68.61,26506.96
2023-01-10 12:24:00,NVDA,SELL,41,862.21,854.19,-328.97,26177.99
2023-01-10 13:56:00,GOOGL,SELL,34,175.45,174.19,-42.95,26135.04
2023-01-10 14:40:00,MSFT,BUY,94,391.86,390.02,-173.27,25961.77
2023-01-10 15:11:00,QQQ,SELL,64,408.42,409.38,61.67,26023.44
2023-01-10 15:17:00,QQQ,SELL,16,414.75,418.03,52.48,26075.92
2023-01-11 09:30:00,MSFT,BUY,61,389.08,391.89,171.42,26247.34
2023-01-11 10:15:00,SPY,BUY,41,483.27,481.97,-53.16,26194.18
2023-01-11 10:40:00,TSLA,BUY,78,245.06,247.11,160.07,26354.25
2023-01-11 11:17:00,GOOGL,BUY,64,173.23,172.51,-46.19,26308.06
2023-01-11 11:50:00,NVDA,SELL,69,856.59,866.55,687.18,26995.24
2023-01-11 12:37:00,TSLA,BUY,66,245.62,246.54,60.51,27055.75
2023-01-11 13:02:00,MSFT,BUY,93,389.07,392.63,330.93,27386.68
2023-01-11 13:50:00,AAPL,BUY,40,173.9,172.53,-54.97,27331.71
2023-01-11 14:40:00,NVDA,SELL,72,869.13,873.02,280.18,27611.89
2023-01-11 15:04:00,GOOGL,BUY,61,176.11,176.67,33.95,27645.84
2023-01-11 15:50:00,AAPL,BUY,58,175.39,175.91,30.3,27676.14
2023-01-12 09:30:00,AAPL,SELL,43,172.16,173.25,46.92,27723.06
2023-01-12 09:43:00,GOOGL,SELL,64,176.43,176.01,-26.68,27696.38
2023-01-12 09:56:00,GOOGL,BUY,34,176.26,178.12,63.31,27759.69
2023-01-12 10:37:00,AMZN,BUY,17,194.04,195.67,27.79,27787.48
2023-01-12 11:06:00,AAPL,SELL,17,175.06,173.9,-19.65,27767.83
2023-01-12 11:22:00,AAPL,SELL,74,176.39,177.71,97.32,27865.15
2023-01-12 12:05:00,NVDA,BUY,75,859.35,851.41,-595.71,27269.44
2023-01-12 12:30:00,MSFT,BUY,18,390.55,392.58,36.48,27305.92
2023-01-12 13:17:00,MSFT,BUY,61,388.85,392.34,212.7,27518.62
2023-01-12 13:56:00,MSFT,BUY,84,391.75,388.45,-277.34,27241.28
2023-01-12 14:22:00,AAPL,BUY,63,174.27,172.8,-92.82,27148.46
2023-01-12 14:58:00,SPY,SELL,36,484.95,489.69,170.46,27318.92
2023-01-12 15:29:00,SPY,BUY,43,486.33,483.69,-113.59,27205.33
2023-01-13 09:30:00,QQQ,BUY,95,411.69,416.23,431.21,27636.54
2023-01-13 10:05:00,AMZN,SELL,50,196.27,198.42,107.51,27744.05
2023-01-13 10:38:00,MSFT,BUY,68,390.63,388.06,-174.98,27569.07
2023-01-13 11:44:00,MSFT,BUY,78,388.4,390.45,160.16,27729.23
2023-01-13 12:30:00,TSLA,SELL,26,246.42,244.37,-53.29,27675.94
2023-01-13 12:51:00,SPY,BUY,41,484.97,488.6,149.03,27824.97
2023-01-13 13:23:00,SPY,SELL,30,487.36,488.91,46.36,27871.33
2023-01-13 13:49:00,GOOGL,SELL,88,175.36,174.87,-43.35,27827.98
2023-01-13 14:16:00,AAPL,SELL,94,175.21,177.0,168.3,27996.28
2023-01-13 14:54:00,MSFT,BUY,43,389.08,393.7,198.53,28194.81
2023-01-13 15:07:00,MSFT,BUY,80,387.18,383.47,-296.67,27898.14
2023-01-13 15:38:00,NVDA,SELL,46,856.91,851.37,-254.92,27643.22
2023-01-16 09:30:00,TSLA,SELL,36,246.05,247.75,61.35,27704.57
2023-01-16 10:00:00,AMZN,SELL,42,194.98,195.6,26.11,27730.68
2023-01-16 10:22:00,AAPL,BUY,91,175.28,174.11,-106.34,27624.34
2023-01-16 11:03:00,QQQ,SELL,15,409.78,414.16,65.68,27690.02
2023-01-16 11:38:00,AAPL,SELL,26,175.2,176.52,34.34,27724.36
2023-01-16 12:20:00,AMZN,BUY,66,195.02,193.54,-97.38,27626.98
2023-01-16 12:43:00,QQQ,BUY,24,414.41,410.59,-91.59,27535.39
2023-01-16 13:05:00,MSFT,BUY,79,394.27,395.8,120.89,27656.28
2023-01-16 13:32:00,AAPL,SELL,84,173.14,172.69,-38.13,27618.15
2023-01-16 14:35:00,NVDA,SELL,26,861.47,870.2,227.07,27845.22
2023-01-16 15:17:00,AAPL,SELL,56,174.21,172.72,-83.71,27761.51
2023-01-17 09:30:00,AAPL,SELL,36,173.84,172.29,-55.88,27705.63
2023-01-17 09:57:00,TSLA,BUY,55,246.44,245.65,-43.42,27662.21
2023-01-17 10:52:00,QQQ,BUY,40,406.49,402.94,-142.06,27520.15
2023-01-17 11:45:00,NVDA,BUY,62,859.51,863.58,252.28,27772.43
2023-01-17 12:20:00,AAPL,BUY,52,175.0,173.33,-86.98,27685.45
2023-01-17 13:04:00,QQQ,BUY,44,409.08,410.43,59.25,27744.7
2023-01-17 13:46:00,NVDA,BUY,58,860.52,868.02,435.07,28179.77
2023-01-17 14:40:00,AAPL,SELL,38,173.66,175.17,57.52,28237.29
2023-01-17 15:16:00,TSLA,SELL,54,246.9,249.5,140.28,28377.57
2023-01-18 09:30:00,AMZN,BUY,38,197.01,195.98,-39.14,28338.43
2023-01-18 10:25:00,AAPL,BUY,61,175.56,174.91,-39.66,28298.77
2023-01-18 10:33:00,SPY,SELL,18,487.57,490.68,55.95,28354.72
2023-01-18 11:18:00,AMZN,SELL,92,194.74,196.66,176.23,28530.95
2023-01-18 11:32:00,QQQ,SELL,13,413.34,409.37,-51.56,28479.39
2023-01-18 12:06:00,MSFT,SELL,32,386.68,391.24,146.01,28625.4
2023-01-18 12:39:00,AMZN,BUY,23,192.98,192.22,-17.4,28608.0
2023-01-18 12:59:00,QQQ,SELL,50,410.75,412.99,112.07,28720.07
2023-01-18 13:48:00,QQQ,BUY,59,409.87,408.49,-81.7,28638.37
2023-01-18 14:11:00,TSLA,SELL,15,244.35,245.06,10.58,28648.95
2023-01-18 14:30:00,QQQ,BUY,76,409.78,412.09,175.73,28824.68
2023-01-18 15:05:00,TSLA,SELL,65,247.41,249.88,160.72,28985.4
2023-01-18 15:43:00,MSFT,SELL,89,388.64,385.0,-323.99,28661.41
2023-01-19 09:30:00,SPY,BUY,48,484.73,480.86,-185.81,28475.6
2023-01-19 09:56:00,AMZN,SELL,51,194.48,195.81,67.89,28543.49
2023-01-19 10:51:00,QQQ,SELL,80,406.89,410.75,308.41,28851.9
2023-01-19 11:30:00,NVDA,BUY,63,862.48,868.79,397.8,29249.7
2023-01-19 11:50:00,QQQ,BUY,88,409.74,411.55,159.54,29409.24
2023-01-19 12:03:00,AMZN,SELL,80,194.26,195.27,81.14,29490.38
2023-01-19 12:21:00,AAPL,SELL,46,174.43,176.33,87.5,29577.88
2023-01-19 13:09:00,TSLA,SELL,84,247.07,245.59,-124.26,29453.62
2023-01-19 13:31:00,SPY,SELL,66,485.19,481.33,-255.01,29198.61
2023-01-19 14:03:00,GOOGL,BUY,75,174.09,175.07,73.52,29272.13
2023-01-19 15:06:00,GOOGL,BUY,94,175.81,177.9,196.09,29468.22
2023-01-19 15:49:00,MSFT,SELL,75,387.27,388.64,102.49,29570.71
2023-01-20 09:30:00,SPY,BUY,40,483.42,485.77,93.8,29664.51
2023-01-20 09:52:00,AMZN,BUY,35,195.05,197.36,80.72,29745.23
2023-01-20 10:13:00,NVDA,BUY,15,858.97,851.3,-114.98,29630.25
2023-01-20 10:59:00,TSLA,SELL,88,244.29,246.41,186.74,29816.99
2023-01-20 11:45:00,MSFT,SELL,63,390.19,392.06,117.99,29934.98
2023-01-20 12:28:00,TSLA,SELL,73,244.19,245.72,111.49,30046.47
2023-01-20 13:03:00,QQQ,BUY,28,406.66,409.96,92.3,30138.77
2023-01-20 13:13:00,AAPL,BUY,64,175.56,176.76,76.53,30215.3
2023-01-20 13:48:00,TSLA,BUY,99,244.2,245.02,80.85,30296.15
2023-01-20 14:14:00,GOOGL,BUY,81,175.88,177.43,125.58,30421.73
2023-01-20 15:10:00,TSLA,BUY,68,245.65,247.15,102.2,30523.93
2023-01-20 15:41:00,NVDA,SELL,95,862.48,854.1,-796.43,29727.5
2023-01-23 09:30:00,SPY,SELL,88,485.9,484.22,-147.51,29579.99
2023-01-23 10:02:00,QQQ,SELL,30,410.18,414.45,128.2,29708.19
2023-01-23 10:30:00,GOOGL,SELL,43,175.3,175.94,27.41,29735.6
2023-01-23 10:58:00,TSLA,SELL,76,245.48,243.96,-115.38,29620.22
2023-01-23 11:28:00,GOOGL,BUY,45,175.76,177.55,80.4,29700.62
2023-01-23 11:47:00,GOOGL,BUY,46,173.22,174.09,39.95,29740.57
2023-01-23 12:47:00,TSLA,SELL,52,245.02,247.71,140.1,29880.67
2023-01-23 12:52:00,SPY,BUY,27,487.01,483.6,-91.96,29788.71
2023-01-23 13:44:00,NVDA,BUY,59,853.64,862.13,500.64,30289.35
2023-01-23 14:53:00,NVDA,BUY,18,862.72,855.55,-129.03,30160.32
2023-01-23 15:15:00,QQQ,SELL,52,409.06,412.92,200.79,30361.11
2023-01-23 15:42:00,GOOGL,SELL,17,175.06,173.48,-26.83,30334.28
2023-01-24 09:30:00,TSLA,SELL,59,246.27,248.85,152.05,30486.33
2023-01-24 09:50:00,AAPL,SELL,71,174.76,174.2,-39.7,30446.63
2023-01-24 10:11:00,AAPL,SELL,48,175.66,174.41,-60.11,30386.52
2023-01-24 11:14:00,QQQ,SELL,78,410.85,413.09,174.88,30561.4
2023-01-24 12:11:00,TSLA,SELL,38,242.82,245.61,105.86,30667.26
2023-01-24 12:29:00,AMZN,SELL,72,195.27,196.85,114.09,30781.35
2023-01-24 13:14:00,AAPL,SELL,53,175.1,173.46,-87.05,30694.3
2023-01-24 13:56:00,QQQ,BUY,69,408.38,411.67,227.32,30921.62
2023-01-24 14:23:00,NVDA,BUY,60,866.85,858.7,-489.14,30432.48
2023-01-24 14:56:00,AAPL,BUY,92,174.13,172.61,-139.55,30292.93
2023-01-24 15:47:00,QQQ,BUY,69,410.11,407.98,-146.92,30146.01
2023-01-25 09:30:00,NVDA,BUY,43,859.32,857.57,-75.27,30070.74
2023-01-25 09:40:00,QQQ,SELL,37,407.93,412.5,169.02,30239.76
2023-01-25 09:55:00,GOOGL,SELL,53,173.87,172.89,-51.77,30187.99
2023-01-25 10:07:00,QQQ,SELL,63,409.47,411.01,97.1,30285.09
2023-01-25 10:41:00,AMZN,BUY,70,192.37,191.43,-65.97,30219.12
2023-01-25 11:32:00,AAPL,BUY,54,176.62,178.15,82.36,30301.48
2023-01-25 11:50:00,TSLA,BUY,93,244.67,247.6,272.34,30573.82
2023-01-25 12:25:00,AAPL,BUY,41,177.25,178.93,69.04,30642.86
2023-01-25 12:57:00,TSLA,BUY,89,245.24,246.2,85.27,30728.13
2023-01-25 13:23:00,NVDA,BUY,26,859.86,862.14,59.4,30787.53
2023-01-25 14:20:00,GOOGL,BUY,82,174.78,175.9,91.83,30879.36
2023-01-25 14:25:00,TSLA,SELL,99,246.53,247.47,93.22,30972.58
2023-01-25 14:48:00,AMZN,SELL,31,193.63,192.61,-31.63,30940.95
2023-01-25 15:42:00,MSFT,BUY,49,391.82,393.47,81.02,31021.97
2023-01-26 09:30:00,MSFT,BUY,49,391.41,392.6,58.33,31080.3
2023-01-26 10:12:00,QQQ,SELL,35,408.92,407.32,-55.9,31024.4
2023-01-26 10:41:00,MSFT,BUY,23,389.53,386.08,-79.25,30945.15
2023-01-26 11:33:00,AMZN,BUY,82,194.65,193.94,-58.1,30887.05
2023-01-26 12:03:00,AAPL,SELL,78,175.52,176.02,39.09,30926.14
2023-01-26 12:19:00,QQQ,SELL,18,410.67,415.16,80.77,31006.91
2023-01-26 13:09:00,SPY,BUY,63,483.73,486.53,176.66,31183.57
2023-01-26 13:53:00,GOOGL,BUY,65,173.64,172.72,-59.54,31124.03
2023-01-26 14:53:00,SPY,SELL,100,479.95,485.46,551.2,31675.23
2023-01-26 15:33:00,NVDA,SELL,32,857.66,852.6,-161.91,31513.32
2023-01-27 09:30:00,AMZN,SELL,69,195.11,195.54,29.95,31543.27
2023-01-27 09:39:00,QQQ,SELL,51,410.63,408.96,-85.09,31458.18
2023-01-27 10:11:00,TSLA,BUY,45,245.21,243.69,-68.47,31389.71
2023-01-27 10:34:00,GOOGL,BUY,69,174.53,176.47,134.19,31523.9
2023-01-27 10:54:00,QQQ,SELL,13,410.4,413.5,40.24,31564.14
2023-01-27 11:36:00,GOOGL,SELL,33,175.9,176.27,12.25,31576.39
2023-01-27 12:25:00,GOOGL,BUY,55,175.22,173.94,-70.55,31505.84
2023-01-27 12:40:00,AMZN,SELL,45,193.21,193.69,21.47,31527.31
2023-01-27 13:04:00,AMZN,BUY,76,195.5,197.07,119.33,31646.64
2023-01-27 13:17:00,TSLA,BUY,40,244.25,245.61,54.29,31700.93
2023-01-27 14:07:00,QQQ,SELL,81,408.0,410.76,223.42,31924.35
2023-01-27 14:44:00,TSLA,SELL,92,245.6,244.69,-84.04,31840.31
2023-01-27 15:20:00,GOOGL,SELL,12,174.5,175.89,16.69,31857.0
2023-01-27 15:44:00,MSFT,SELL,38,392.24,393.32,41.01,31898.01
2023-01-30 09:30:00,QQQ,BUY,49,409.93,407.68,-110.05,31787.96
2023-01-30 09:56:00,SPY,SELL,80,486.72,483.04,-294.27,31493.69
2023-01-30 10:07:00,SPY,SELL,80,486.51,487.93,113.49,31607.18
2023-01-30 10:51:00,SPY,SELL,99,484.82,488.42,356.09,31963.27
2023-01-30 11:35:00,GOOGL,SELL,49,175.33,174.06,-62.46,31900.81
2023-01-30 12:16:00,AMZN,BUY,25,195.81,197.16,33.75,31934.56
2023-01-30 12:54:00,TSLA,SELL,25,245.53,247.42,47.14,31981.7
2023-01-30 13:44:00,NVDA,BUY,37,855.35,846.99,-309.15,31672.55
2023-01-30 14:29:00,GOOGL,SELL,85,174.97,173.44,-130.23,31542.32
2023-01-30 14:56:00,AMZN,BUY,34,195.91,197.47,53.04,31595.36
2023-01-30 15:26:00,AMZN,BUY,56,194.58,196.32,97.66,31693.02
2023-01-30 15:47:00,NVDA,SELL,11,865.4,869.86,49.05,31742.07
2023-01-31 09:30:00,NVDA,SELL,15,866.22,873.37,107.31,31849.38
2023-01-31 10:18:00,AAPL,SELL,99,175.23,175.62,38.93,31888.31
2023-01-31 11:08:00,NVDA,SELL,23,860.35,853.13,-166.03,31722.28
2023-01-31 12:04:00,AAPL,SELL,70,174.55,175.99,101.11,31823.39
2023-01-31 13:00:00,GOOGL,SELL,53,174.61,176.25,86.77,31910.16
2023-01-31 13:30:00,NVDA,BUY,42,858.19,862.37,175.62,32085.78
2023-01-31 13:53:00,GOOGL,BUY,18,174.12,174.5,6.83,32092.61
2023-01-31 14:31:00,QQQ,SELL,19,409.93,413.54,68.51,32161.12
2023-01-31 15:02:00,AAPL,BUY,29,175.86,174.85,-29.27,32131.85
2023-01-31 15:42:00,AMZN,BUY,41,193.91,193.16,-30.64,32101.21
2023-02-01 09:30:00,MSFT,SELL,87,390.32,387.94,-207.19,31894.02
2023-02-01 09:57:00,TSLA,SELL,67,244.22,245.16,63.23,31957.25
2023-02-01 10:49:00,GOOGL,SELL,85,174.44,176.48,173.35,32130.6
2023-02-01 11:15:00,QQQ,SELL,82,412.91,411.58,-109.4,32021.2
2023-02-01 11:59:00,AAPL,BUY,36,174.52,175.81,46.3,32067.5
2023-02-01 13:00:00,TSLA,SELL,94,246.9,249.56,250.06,32317.56
2023-02-01 13:29:00,MSFT,BUY,40,388.81,385.06,-150.01,32167.55
2023-02-01 14:09:00,NVDA,BUY,30,861.23,855.71,-165.53,32002.02
2023-02-01 14:32:00,AAPL,SELL,67,174.85,175.65,53.86,32055.88
2023-02-01 15:33:00,GOOGL,SELL,14,174.97,175.71,10.29,32066.17
2023-02-02 09:30:00,TSLA,SELL,100,244.37,242.91,-145.67,31920.5
2023-02-02 09:57:00,AMZN,SELL,19,197.46,196.52,-17.94,31902.56
2023-02-02 10:59:00,TSLA,SELL,90,245.84,248.49,238.65,32141.21
2023-02-02 11:50:00,TSLA,SELL,24,245.72,243.52,-52.71,32088.5
2023-02-02 12:32:00,TSLA,BUY,44,246.01,244.18,-80.55,32007.95
2023-02-02 13:16:00,NVDA,BUY,17,865.94,875.3,159.11,32167.06
2023-02-02 13:53:00,NVDA,SELL,86,859.28,867.39,697.23,32864.29
2023-02-02 14:22:00,AMZN,SELL,25,195.36,194.18,-29.6,32834.69
2023-02-02 14:57:00,GOOGL,SELL,99,175.17,174.46,-70.73,32763.96
2023-02-03 09:30:00,QQQ,SELL,74,411.32,410.15,-86.93,32677.03
2023-02-03 10:28:00,GOOGL,SELL,20,175.22,174.39,-16.59,32660.44
2023-02-03 11:05:00,AAPL,SELL,51,175.53,177.53,101.81,32762.25
2023-02-03 11:42:00,AMZN,BUY,21,194.56,196.33,37.11,32799.36
2023-02-03 12:06:00,TSLA,BUY,96,245.16,247.17,193.21,32992.57
2023-02-03 12:46:00,AMZN,BUY,32,194.46,194.03,-13.67,32978.9
2023-02-03 13:20:00,GOOGL,SELL,45,176.37,175.39,-44.19,32934.71
2023-02-03 13:25:00,NVDA,SELL,91,853.77,862.26,772.9,33707.61
2023-02-03 14:10:00,GOOGL,BUY,70,174.11,175.64,107.31,33814.92
2023-02-03 14:58:00,SPY,SELL,52,481.9,480.35,-80.4,33734.52
2023-02-03 15:31:00,SPY,BUY,30,486.58,490.66,122.4,33856.92
2023-02-03 15:55:00,SPY,SELL,98,481.3,478.76,-248.79,33608.13
2023-02-06 09:30:00,GOOGL,SELL,94,174.79,175.19,37.98,33646.11
2023-02-06 10:26:00,QQQ,BUY,68,407.43,405.07,-160.29,33485.82
2023-02-06 11:07:00,MSFT,SELL,42,390.67,387.25,-143.71,33342.11
2023-02-06 12:01:00,SPY,BUY,61,486.56,487.69,69.01,33411.12
2023-02-06 12:46:00,AAPL,SELL,62,175.17,174.14,-63.56,33347.56
2023-02-06 13:48:00,AAPL,BUY,76,174.41,175.62,91.67,33439.23
2023-02-06 14:12:00,SPY,SELL,90,485.31,490.15,435.71,33874.94
2023-02-06 14:18:00,GOOGL,BUY,36,174.61,175.09,17.13,33892.07
2023-02-06 14:23:00,AMZN,BUY,46,194.56,193.72,-38.78,33853.29
2023-02-06 15:04:00,GOOGL,SELL,25,175.69,175.28,-10.18,33843.11
2023-02-06 15:38:00,AAPL,BUY,100,174.15,176.22,206.66,34049.77
2023-02-06 15:55:00,NVDA,SELL,80,859.98,853.43,-524.22,33525.55
2023-02-07 09:30:00,AAPL,SELL,21,174.81,176.06,26.35,33551.9
2023-02-07 09:54:00,TSLA,BUY,69,244.7,245.38,47.04,33598.94
2023-02-07 10:24:00,MSFT,BUY,73,388.05,391.5,251.96,33850.9
2023-02-07 11:07:00,AMZN,SELL,63,194.44,195.03,37.31,33888.21
2023-02-07 11:55:00,GOOGL,SELL,41,176.22,178.22,82.09,33970.3
2023-02-07 12:20:00,GOOGL,BUY,59,175.05,173.48,-92.62,33877.68
2023-02-07 13:04:00,TSLA,BUY,18,246.1,248.6,44.95,33922.63
2023-02-07 13:41:00,AMZN,SELL,53,196.28,197.94,87.76,34010.39
2023-02-07 14:18:00,AMZN,BUY,46,196.69,197.2,23.56,34033.95
2023-02-07 14:45:00,AMZN,SELL,29,194.36,193.63,-21.16,34012.79
2023-02-07 15:11:00,GOOGL,SELL,54,175.46,174.41,-56.71,33956.08
2023-02-07 15:52:00,SPY,SELL,68,489.19,495.04,397.96,34354.04
2023-02-08 09:30:00,SPY,BUY,99,485.09,489.36,422.72,34776.76
2023-02-08 09:39:00,TSLA,SELL,39,244.68,242.77,-74.6,34702.16
2023-02-08 10:37:00,QQQ,BUY,50,409.01,411.35,116.78,34818.94
2023-02-08 11:27:00,GOOGL,SELL,59,175.2,176.82,95.64,34914.58
2023-02-08 12:01:00,NVDA,SELL,14,864.64,859.99,-65.05,34849.53
2023-02-08 12:12:00,NVDA,SELL,22,862.8,859.62,-69.95,34779.58
2023-02-08 13:07:00,GOOGL,BUY,77,176.29,175.75,-41.44,34738.14
2023-02-08 13:45:00,GOOGL,BUY,28,175.43,176.2,21.49,34759.63
2023-02-08 14:37:00,QQQ,BUY,19,409.95,414.34,83.4,34843.03
2023-02-08 14:42:00,GOOGL,SELL,53,175.68,177.07,73.83,34916.86
2023-02-08 15:00:00,QQQ,BUY,52,409.26,407.6,-86.51,34830.35
2023-02-08 15:52:00,QQQ,SELL,90,407.35,406.11,-111.71,34718.64
2023-02-09 09:30:00,GOOGL,BUY,89,174.96,175.44,42.59,34761.23
2023-02-09 09:45:00,MSFT,BUY,90,390.15,394.16,361.28,35122.51
2023-02-09 10:13:00,AMZN,BUY,21,193.48,192.0,-31.1,35091.41
2023-02-09 10:42:00,QQQ,BUY,91,409.29,413.12,348.77,35440.18
2023-02-09 11:48:00,MSFT,SELL,31,389.37,386.08,-101.94,35338.24
2023-02-09 12:26:00,AMZN,BUY,15,196.0,196.61,9.17,35347.41
2023-02-09 13:00:00,SPY,BUY,47,484.83,490.34,259.0,35606.41
2023-02-09 13:33:00,SPY,SELL,65,486.78,490.22,223.77,35830.18
2023-02-09 14:13:00,NVDA,BUY,77,863.94,870.12,476.04,36306.22
2023-02-09 14:45:00,QQQ,BUY,31,414.28,415.23,29.53,36335.75
2023-02-09 15:04:00,NVDA,BUY,88,864.77,872.32,664.68,37000.43
2023-02-10 09:30:00,QQQ,BUY,73,408.72,407.32,-101.96,36898.47
2023-02-10 10:12:00,NVDA,BUY,69,863.74,857.29,-444.96,36453.51
2023-02-10 10:46:00,AMZN,SELL,42,197.34,196.04,-54.41,36399.1
2023-02-10 11:38:00,AAPL,SELL,46,175.97,177.48,69.52,36468.62
2023-02-10 11:55:00,NVDA,BUY,66,867.02,874.46,490.89,36959.51
2023-02-10 12:34:00,SPY,SELL,91,484.84,480.84,-364.39,36595.12
2023-02-10 13:15:00,QQQ,SELL,68,413.31,411.15,-147.08,36448.04
2023-02-10 13:31:00,AMZN,BUY,59,196.16,194.57,-93.72,36354.32
2023-02-10 14:26:00,GOOGL,BUY,40,174.74,174.22,-20.7,36333.62
2023-02-10 15:01:00,QQQ,SELL,83,409.65,411.97,192.6,36526.22
2023-02-10 15:23:00,AMZN,SELL,12,196.55,197.83,15.3,36541.52
2023-02-10 15:38:00,QQQ,SELL,11,408.69,409.81,12.28,36553.8
2023-02-13 09:30:00,AAPL,SELL,46,176.44,175.43,-46.33,36507.47
2023-02-13 10:00:00,TSLA,SELL,38,246.2,247.87,63.54,36571.01
